0.2,1.93694,897.727,802.46
0.2,1.94304,902.151,805.656
0.2,1.94914,901.225,804.975
0.2,1.95525,897.458,802.335
0.2,1.96137,896.297,800.586
0.2,1.96749,896.834,800.124
0.2,1.97361,893.565,798.873
0.2,1.97974,896.341,800.594
0.2,1.98587,901.157,804.855
0.2,1.992,895.805,801.108
0.2,1.99814,898.027,802.787
0.2,2.00427,898.121,803.049
0.2,2.01041,899.917,803.99
0.2,2.01654,892.955,799.058
0.2,2.02267,892.845,797.905
0.2,2.0288,898.528,802.45
0.2,2.03493,901.968,806.021
0.2,2.04105,895.489,801.72
0.2,2.04716,895.694,801.448
0.2,2.05327,900.901,804.694
0.2,2.05938,902.876,806.835
0.2,2.06548,899.607,805.426
0.2,2.07157,894.687,802.776
0.2,2.07765,895.594,800.134
0.2,2.08373,898.446,803.599
0.2,2.0898,902.223,806.19
0.2,2.09587,894.509,800.805
0.2,2.10192,898.63,803.975
0.2,2.10798,901.067,805.937
0.2,2.11402,900.666,804.859
0.2,2.12006,898.68,801.786
0.2,2.1261,891.434,797.953
0.2,2.13214,892.611,798.686
0.2,2.13817,896.527,798.648
0.2,2.1442,899.504,801.223
0.2,2.15023,902.646,805.145
0.2,2.15627,890.344,799.121
0.2,2.16231,891.722,800.088
0.2,2.16835,891.469,795.467
0.2,2.1744,895.032,794.075
0.2,2.18046,893.621,793.767
0.2,2.18653,897.488,801.025
0.2,2.19261,881.686,790.158
0.2,2.19871,888.395,795.082
0.2,2.20483,893.542,801.117
0.2,2.21096,899.619,804.516
0.2,2.21711,902.295,808.776
0.2,2.22329,899.103,805.478
0.2,2.22949,891.427,801.642
0.2,2.23572,923.013,835.85
0.2,2.24197,928.628,823.214
0.2,2.24824,892.365,794.765
0.2,2.25454,894.053,798.231
0.2,2.26087,894.024,800.384
0.2,2.26721,1025.21,901.665
0.2,2.27357,903.227,813.149
0.2,2.27994,954.827,851.361
0.2,2.28631,900.91,812.289
0.2,2.29268,897.015,808.279
0.2,2.29904,886.012,800.276
0.2,2.30537,921.129,827.651
0.2,2.31165,910.958,824.365
0.2,2.31789,918.888,825.145
0.2,2.32404,880.866,801.986
0.2,2.33011,1045.7,985.589
0.3,0.00596815,907.508,810.418
0.3,0.0120383,917.263,823.18
0.3,0.0181966,907.191,824.214
0.3,0.0244272,896.477,820.988
0.3,0.030714,880.497,807.949
0.3,0.037042,901.581,820.387
0.3,0.0433972,891.431,814.62
0.3,0.0497674,887.438,810.821
0.3,0.0561422,897.575,818.506
0.3,0.062513,899.44,819.661
0.3,0.0688728,981.175,881.11
0.3,0.0752164,898.057,818.552
0.3,0.0815397,899.872,821.821
0.3,0.08784,916.533,836.243
